#Flow Problem
param d := 0.05; 
param n := 30; 
param radius := 2.00; 
param v0 := 
1 5.00
2 5.00
3 5.00
4 5.00
5 5.00
6 5.00
7 5.00
8 5.00
9 5.00
10 5.00
11 5.00
12 5.00
13 5.00
14 5.00
15 5.00
16 5.00
17 5.00
18 5.00
19 5.00
20 5.00
21 5.00
22 5.00
23 5.00
24 5.00
25 5.00
26 5.00
27 5.00
28 5.00
29 5.00
30 5.00
;
param cap := 
1 3.14159
2 3.14159
3 3.14159
4 3.14159
5 3.14159
6 3.14159
7 3.14159
8 3.14159
9 3.14159
10 3.14159
11 3.14159
12 3.14159
13 3.14159
14 3.14159
15 3.14159
16 3.66519
17 3.66519
18 3.66519
19 3.66519
20 3.66519
21 3.66519
22 3.66519
23 3.66519
24 3.66519
25 3.66519
26 3.66519
27 3.66519
28 3.66519
29 3.66519
30 3.66519
;
param x0 := 
1 2.00000
2 1.85000
3 1.70000
4 1.55000
5 1.40000
6 1.25000
7 1.10000
8 0.95000
9 0.80000
10 0.65000
11 0.50000
12 0.35000
13 0.20000
14 0.05000
15 -0.10000
16 1.73205
17 1.60215
18 1.47224
19 1.34234
20 1.21244
21 1.08253
22 0.95263
23 0.82272
24 0.69282
25 0.56292
26 0.43301
27 0.30311
28 0.17321
29 0.04330
30 -0.08660
;
param y0 := 
1 0.00000
2 0.00000
3 0.00000
4 0.00000
5 0.00000
6 0.00000
7 0.00000
8 0.00000
9 0.00000
10 0.00000
11 0.00000
12 0.00000
13 0.00000
14 0.00000
15 0.00000
16 1.00000
17 0.92500
18 0.85000
19 0.77500
20 0.70000
21 0.62500
22 0.55000
23 0.47500
24 0.40000
25 0.32500
26 0.25000
27 0.17500
28 0.10000
29 0.02500
30 -0.05000
;
