# Random Circle Problem
param d := 0.05; 
param n := 30; 
param radius := 2.00; 
param v0 := 
1 5.77
2 5.40
3 5.21
4 5.50
5 5.26
6 5.69
7 5.65
8 5.37
9 4.92
10 5.27
11 4.96
12 5.23
13 5.55
14 5.60
15 4.88
16 5.49
17 5.07
18 5.30
19 5.51
20 5.05
21 5.19
22 5.59
23 5.19
24 5.82
25 5.14
26 5.08
27 5.83
28 5.34
29 5.80
30 5.08
;
param cap := 
1 2.82588
2 2.86894
3 4.06739
4 3.58506
5 4.15084
6 4.48344
7 4.62888
8 4.57402
9 4.85036
10 5.33502
11 5.03050
12 5.21225
13 5.84859
14 6.27791
15 0.11996
16 5.96884
17 0.18484
18 0.23772
19 0.60668
20 0.77766
21 1.43413
22 0.95369
23 1.75739
24 1.63053
25 1.44455
26 1.65843
27 2.58559
28 2.43527
29 2.79630
30 2.68065
;
param x0 := 
1 2.00
2 1.96
3 1.83
4 1.62
5 1.34
6 1.00
7 0.62
8 0.21
9 -0.21
10 -0.62
11 -1.00
12 -1.34
13 -1.62
14 -1.83
15 -1.96
16 -2.00
17 -1.96
18 -1.83
19 -1.62
20 -1.34
21 -1.00
22 -0.62
23 -0.21
24 0.21
25 0.62
26 1.00
27 1.34
28 1.62
29 1.83
30 1.96
;
param y0 := 
1 -0.00
2 0.42
3 0.81
4 1.18
5 1.49
6 1.73
7 1.90
8 1.99
9 1.99
10 1.90
11 1.73
12 1.49
13 1.18
14 0.81
15 0.42
16 0.00
17 -0.42
18 -0.81
19 -1.18
20 -1.49
21 -1.73
22 -1.90
23 -1.99
24 -1.99
25 -1.90
26 -1.73
27 -1.49
28 -1.18
29 -0.81
30 -0.42
;
