# Random Circle Problem
param d := 0.05; 
param n := 20; 
param radius := 2.00; 
param v0 := 
1 4.90
2 5.38
3 5.38
4 5.63
5 5.80
6 5.69
7 5.00
8 5.57
9 5.50
10 5.04
11 5.68
12 5.31
13 5.17
14 5.38
15 5.46
16 5.27
17 5.78
18 4.98
19 5.33
20 5.69
;
param cap := 
1 3.17938
2 3.85933
3 3.44116
4 3.81032
5 4.05323
6 4.24676
7 4.93932
8 5.55257
9 5.23365
10 6.03080
11 0.46974
12 0.68075
13 0.73257
14 0.80704
15 0.82936
16 1.85410
17 1.62968
18 2.65791
19 2.53355
20 2.51057
;
param x0 := 
1 2.00
2 1.90
3 1.62
4 1.18
5 0.62
6 0.00
7 -0.62
8 -1.18
9 -1.62
10 -1.90
11 -2.00
12 -1.90
13 -1.62
14 -1.18
15 -0.62
16 -0.00
17 0.62
18 1.18
19 1.62
20 1.90
;
param y0 := 
1 -0.00
2 0.62
3 1.18
4 1.62
5 1.90
6 2.00
7 1.90
8 1.62
9 1.18
10 0.62
11 0.00
12 -0.62
13 -1.18
14 -1.62
15 -1.90
16 -2.00
17 -1.90
18 -1.62
19 -1.18
20 -0.62
;
