# Random Circle Problem
param d := 0.05; 
param n := 30; 
param radius := 2.00; 
param v0 := 
1 5.92
2 5.02
3 5.63
4 5.59
5 5.76
6 5.16
7 5.03
8 4.92
9 5.80
10 4.95
11 5.87
12 5.21
13 4.91
14 5.13
15 4.92
16 5.00
17 5.90
18 5.43
19 5.02
20 5.34
21 5.67
22 5.39
23 5.73
24 5.36
25 5.19
26 5.59
27 5.83
28 5.24
29 5.59
30 5.45
;
param cap := 
1 3.15749
2 3.27946
3 3.76705
4 3.82504
5 3.53106
6 3.82087
7 4.21444
8 4.85435
9 5.23806
10 5.01592
11 5.49689
12 5.77642
13 5.35317
14 6.04846
15 6.26861
16 6.15061
17 0.13239
18 0.62661
19 0.42705
20 0.67342
21 0.62088
22 1.41268
23 1.31442
24 2.00509
25 1.79047
26 1.66630
27 2.71584
28 2.53334
29 2.38002
30 2.48137
;
param x0 := 
1 2.00
2 1.96
3 1.83
4 1.62
5 1.34
6 1.00
7 0.62
8 0.21
9 -0.21
10 -0.62
11 -1.00
12 -1.34
13 -1.62
14 -1.83
15 -1.96
16 -2.00
17 -1.96
18 -1.83
19 -1.62
20 -1.34
21 -1.00
22 -0.62
23 -0.21
24 0.21
25 0.62
26 1.00
27 1.34
28 1.62
29 1.83
30 1.96
;
param y0 := 
1 -0.00
2 0.42
3 0.81
4 1.18
5 1.49
6 1.73
7 1.90
8 1.99
9 1.99
10 1.90
11 1.73
12 1.49
13 1.18
14 0.81
15 0.42
16 0.00
17 -0.42
18 -0.81
19 -1.18
20 -1.49
21 -1.73
22 -1.90
23 -1.99
24 -1.99
25 -1.90
26 -1.73
27 -1.49
28 -1.18
29 -0.81
30 -0.42
;
