# Random Circle Problem
param d := 0.05; 
param n := 30; 
param radius := 2.00; 
param v0 := 
1 5.68
2 4.94
3 5.18
4 4.97
5 5.85
6 5.17
7 4.90
8 5.87
9 5.48
10 5.75
11 5.94
12 5.20
13 5.14
14 5.63
15 5.08
16 5.63
17 5.78
18 5.61
19 4.91
20 5.84
21 5.28
22 5.44
23 5.66
24 5.08
25 5.47
26 4.90
27 5.59
28 5.00
29 5.75
30 5.01
;
param cap := 
1 3.03380
2 3.76665
3 3.10642
4 3.30256
5 3.63595
6 4.22963
7 4.55993
8 4.83633
9 5.30987
10 4.56220
11 4.97937
12 4.95768
13 5.13947
14 6.21332
15 5.92013
16 0.24799
17 0.37598
18 0.90407
19 0.54277
20 0.42273
21 0.59919
22 1.04795
23 0.98898
24 1.40763
25 1.44159
26 1.67554
27 1.97850
28 1.98973
29 2.52988
30 2.81150
;
param x0 := 
1 2.00
2 1.96
3 1.83
4 1.62
5 1.34
6 1.00
7 0.62
8 0.21
9 -0.21
10 -0.62
11 -1.00
12 -1.34
13 -1.62
14 -1.83
15 -1.96
16 -2.00
17 -1.96
18 -1.83
19 -1.62
20 -1.34
21 -1.00
22 -0.62
23 -0.21
24 0.21
25 0.62
26 1.00
27 1.34
28 1.62
29 1.83
30 1.96
;
param y0 := 
1 -0.00
2 0.42
3 0.81
4 1.18
5 1.49
6 1.73
7 1.90
8 1.99
9 1.99
10 1.90
11 1.73
12 1.49
13 1.18
14 0.81
15 0.42
16 0.00
17 -0.42
18 -0.81
19 -1.18
20 -1.49
21 -1.73
22 -1.90
23 -1.99
24 -1.99
25 -1.90
26 -1.73
27 -1.49
28 -1.18
29 -0.81
30 -0.42
;
