# Random Circle Problem
param d := 0.05; 
param n := 30; 
param radius := 2.00; 
param v0 := 
1 5.28
2 5.86
3 5.85
4 5.80
5 5.19
6 5.20
7 5.39
8 5.51
9 5.74
10 5.27
11 5.60
12 5.16
13 5.09
14 5.16
15 5.46
16 5.76
17 5.27
18 5.48
19 4.93
20 5.78
21 5.53
22 5.46
23 5.20
24 5.55
25 5.47
26 5.22
27 4.91
28 5.19
29 4.97
30 5.44
;
param cap := 
1 3.12019
2 3.63998
3 3.21681
4 3.32425
5 4.22183
6 4.50170
7 4.15774
8 4.61603
9 5.19522
10 5.31475
11 5.15725
12 5.09136
13 5.61626
14 0.02218
15 0.28800
16 5.85571
17 0.27066
18 0.80720
19 0.70032
20 1.07455
21 0.59425
22 1.54322
23 1.63697
24 1.98371
25 2.11363
26 2.25605
27 2.19795
28 2.47054
29 2.52156
30 3.41141
;
param x0 := 
1 2.00
2 1.96
3 1.83
4 1.62
5 1.34
6 1.00
7 0.62
8 0.21
9 -0.21
10 -0.62
11 -1.00
12 -1.34
13 -1.62
14 -1.83
15 -1.96
16 -2.00
17 -1.96
18 -1.83
19 -1.62
20 -1.34
21 -1.00
22 -0.62
23 -0.21
24 0.21
25 0.62
26 1.00
27 1.34
28 1.62
29 1.83
30 1.96
;
param y0 := 
1 -0.00
2 0.42
3 0.81
4 1.18
5 1.49
6 1.73
7 1.90
8 1.99
9 1.99
10 1.90
11 1.73
12 1.49
13 1.18
14 0.81
15 0.42
16 0.00
17 -0.42
18 -0.81
19 -1.18
20 -1.49
21 -1.73
22 -1.90
23 -1.99
24 -1.99
25 -1.90
26 -1.73
27 -1.49
28 -1.18
29 -0.81
30 -0.42
;
