# Random Circle Problem
param d := 0.05; 
param n := 30; 
param radius := 2.00; 
param v0 := 
1 5.68
2 5.38
3 5.20
4 5.14
5 5.48
6 4.86
7 5.94
8 4.88
9 5.77
10 5.60
11 5.43
12 5.05
13 5.56
14 5.24
15 5.68
16 5.05
17 5.02
18 5.37
19 5.58
20 5.68
21 5.77
22 5.02
23 5.12
24 5.16
25 5.60
26 5.36
27 5.62
28 5.55
29 5.83
30 4.98
;
param cap := 
1 2.89997
2 3.59221
3 3.70235
4 3.81123
5 3.69566
6 3.88811
7 4.73639
8 4.19644
9 4.84288
10 5.54067
11 5.71649
12 5.14880
13 5.78355
14 5.92869
15 6.14483
16 6.13883
17 0.48846
18 0.67818
19 1.08344
20 0.93872
21 0.92590
22 1.57738
23 1.29259
24 2.07283
25 1.57067
26 1.64375
27 2.39151
28 2.16193
29 3.11994
30 2.77540
;
param x0 := 
1 2.00
2 1.96
3 1.83
4 1.62
5 1.34
6 1.00
7 0.62
8 0.21
9 -0.21
10 -0.62
11 -1.00
12 -1.34
13 -1.62
14 -1.83
15 -1.96
16 -2.00
17 -1.96
18 -1.83
19 -1.62
20 -1.34
21 -1.00
22 -0.62
23 -0.21
24 0.21
25 0.62
26 1.00
27 1.34
28 1.62
29 1.83
30 1.96
;
param y0 := 
1 -0.00
2 0.42
3 0.81
4 1.18
5 1.49
6 1.73
7 1.90
8 1.99
9 1.99
10 1.90
11 1.73
12 1.49
13 1.18
14 0.81
15 0.42
16 0.00
17 -0.42
18 -0.81
19 -1.18
20 -1.49
21 -1.73
22 -1.90
23 -1.99
24 -1.99
25 -1.90
26 -1.73
27 -1.49
28 -1.18
29 -0.81
30 -0.42
;
