# Random Circle Problem
param d := 0.05; 
param n := 20; 
param radius := 2.00; 
param v0 := 
1 5.50
2 5.19
3 5.22
4 4.89
5 5.24
6 5.77
7 5.45
8 5.82
9 5.01
10 5.47
11 5.27
12 5.40
13 5.03
14 4.98
15 4.87
16 5.75
17 5.07
18 5.91
19 4.90
20 5.14
;
param cap := 
1 3.18552
2 3.33080
3 3.24945
4 3.75014
5 3.87824
6 4.46109
7 5.50082
8 5.57996
9 6.06229
10 5.91160
11 5.94317
12 0.00222
13 0.78652
14 0.57278
15 0.85045
16 1.63369
17 1.89949
18 1.71652
19 2.76797
20 2.58519
;
param x0 := 
1 2.00
2 1.90
3 1.62
4 1.18
5 0.62
6 0.00
7 -0.62
8 -1.18
9 -1.62
10 -1.90
11 -2.00
12 -1.90
13 -1.62
14 -1.18
15 -0.62
16 -0.00
17 0.62
18 1.18
19 1.62
20 1.90
;
param y0 := 
1 -0.00
2 0.62
3 1.18
4 1.62
5 1.90
6 2.00
7 1.90
8 1.62
9 1.18
10 0.62
11 0.00
12 -0.62
13 -1.18
14 -1.62
15 -1.90
16 -2.00
17 -1.90
18 -1.62
19 -1.18
20 -0.62
;
