# Random Circle Problem
param d := 0.05; 
param n := 40; 
param radius := 2.00; 
param v0 := 
1 5.48
2 5.27
3 5.29
4 5.10
5 5.71
6 5.50
7 5.44
8 5.82
9 5.94
10 5.53
11 5.79
12 5.59
13 5.93
14 5.17
15 5.72
16 5.59
17 5.14
18 5.34
19 5.11
20 5.15
21 5.81
22 5.87
23 5.62
24 4.95
25 5.58
26 5.73
27 5.14
28 5.66
29 5.46
30 5.25
31 5.47
32 5.13
33 5.58
34 4.90
35 5.25
36 5.13
37 5.44
38 4.87
39 5.77
40 5.56
;
param cap := 
1 2.83993
2 2.83742
3 3.76394
4 3.77218
5 3.53089
6 4.03647
7 3.89721
8 3.82538
9 4.10193
10 4.34606
11 5.02373
12 4.65616
13 4.67743
14 4.88516
15 5.59525
16 5.41805
17 5.49177
18 6.26200
19 5.56027
20 5.98848
21 6.13956
22 0.18691
23 0.61448
24 0.71656
25 0.55557
26 1.28752
27 0.73322
28 1.60025
29 1.54510
30 1.42726
31 1.62182
32 2.20117
33 1.60548
34 2.41729
35 1.69013
36 2.80013
37 2.10701
38 2.81577
39 2.41710
40 3.14066
;
param x0 := 
1 2.00
2 1.98
3 1.90
4 1.78
5 1.62
6 1.41
7 1.18
8 0.91
9 0.62
10 0.31
11 0.00
12 -0.31
13 -0.62
14 -0.91
15 -1.18
16 -1.41
17 -1.62
18 -1.78
19 -1.90
20 -1.98
21 -2.00
22 -1.98
23 -1.90
24 -1.78
25 -1.62
26 -1.41
27 -1.18
28 -0.91
29 -0.62
30 -0.31
31 -0.00
32 0.31
33 0.62
34 0.91
35 1.18
36 1.41
37 1.62
38 1.78
39 1.90
40 1.98
;
param y0 := 
1 -0.00
2 0.31
3 0.62
4 0.91
5 1.18
6 1.41
7 1.62
8 1.78
9 1.90
10 1.98
11 2.00
12 1.98
13 1.90
14 1.78
15 1.62
16 1.41
17 1.18
18 0.91
19 0.62
20 0.31
21 0.00
22 -0.31
23 -0.62
24 -0.91
25 -1.18
26 -1.41
27 -1.62
28 -1.78
29 -1.90
30 -1.98
31 -2.00
32 -1.98
33 -1.90
34 -1.78
35 -1.62
36 -1.41
37 -1.18
38 -0.91
39 -0.62
40 -0.31
;
