# Random Circle Problem
param d := 0.05; 
param n := 40; 
param radius := 2.00; 
param v0 := 
1 5.71
2 5.14
3 5.87
4 5.37
5 5.66
6 5.18
7 5.60
8 5.39
9 5.05
10 4.88
11 5.72
12 5.21
13 4.89
14 5.16
15 5.64
16 4.92
17 5.12
18 5.23
19 5.07
20 5.46
21 5.03
22 4.95
23 5.14
24 5.48
25 5.03
26 5.36
27 5.73
28 5.37
29 5.52
30 5.48
31 5.70
32 5.09
33 5.25
34 5.31
35 4.89
36 5.25
37 4.96
38 5.86
39 5.60
40 5.57
;
param cap := 
1 3.54420
2 3.56239
3 3.41888
4 4.00078
5 3.80015
6 3.41580
7 3.72020
8 3.99935
9 4.61506
10 4.40840
11 4.24256
12 5.30690
13 4.59280
14 4.94076
15 4.84155
16 5.04037
17 5.23508
18 5.85836
19 5.69392
20 0.21142
21 0.38861
22 0.66371
23 0.43645
24 0.35868
25 0.74224
26 0.62124
27 1.03816
28 0.72286
29 0.94583
30 1.40331
31 1.30211
32 1.68357
33 2.32437
34 1.60990
35 1.86314
36 1.94452
37 2.67877
38 3.13896
39 2.64770
40 3.40497
;
param x0 := 
1 2.00
2 1.98
3 1.90
4 1.78
5 1.62
6 1.41
7 1.18
8 0.91
9 0.62
10 0.31
11 0.00
12 -0.31
13 -0.62
14 -0.91
15 -1.18
16 -1.41
17 -1.62
18 -1.78
19 -1.90
20 -1.98
21 -2.00
22 -1.98
23 -1.90
24 -1.78
25 -1.62
26 -1.41
27 -1.18
28 -0.91
29 -0.62
30 -0.31
31 -0.00
32 0.31
33 0.62
34 0.91
35 1.18
36 1.41
37 1.62
38 1.78
39 1.90
40 1.98
;
param y0 := 
1 -0.00
2 0.31
3 0.62
4 0.91
5 1.18
6 1.41
7 1.62
8 1.78
9 1.90
10 1.98
11 2.00
12 1.98
13 1.90
14 1.78
15 1.62
16 1.41
17 1.18
18 0.91
19 0.62
20 0.31
21 0.00
22 -0.31
23 -0.62
24 -0.91
25 -1.18
26 -1.41
27 -1.62
28 -1.78
29 -1.90
30 -1.98
31 -2.00
32 -1.98
33 -1.90
34 -1.78
35 -1.62
36 -1.41
37 -1.18
38 -0.91
39 -0.62
40 -0.31
;
