# Random Circle Problem
param d := 0.05; 
param n := 30; 
param radius := 2.00; 
param v0 := 
1 4.91
2 5.54
3 5.81
4 5.13
5 5.87
6 5.85
7 5.35
8 5.77
9 5.33
10 4.98
11 5.49
12 4.88
13 5.67
14 5.79
15 5.30
16 5.38
17 5.86
18 5.03
19 5.37
20 5.65
21 5.91
22 5.00
23 5.62
24 5.45
25 5.77
26 5.81
27 4.98
28 5.46
29 5.85
30 5.65
;
param cap := 
1 2.79368
2 3.77647
3 3.26845
4 3.32322
5 4.14874
6 3.86498
7 4.61012
8 4.59685
9 4.34566
10 5.00722
11 5.23660
12 5.46435
13 5.48802
14 6.15548
15 5.73038
16 0.32076
17 0.63799
18 0.48839
19 0.82820
20 1.16903
21 1.06594
22 1.44047
23 1.55453
24 1.19570
25 2.21811
26 2.03603
27 2.80293
28 2.16066
29 2.79774
30 2.51295
;
param x0 := 
1 2.00
2 1.96
3 1.83
4 1.62
5 1.34
6 1.00
7 0.62
8 0.21
9 -0.21
10 -0.62
11 -1.00
12 -1.34
13 -1.62
14 -1.83
15 -1.96
16 -2.00
17 -1.96
18 -1.83
19 -1.62
20 -1.34
21 -1.00
22 -0.62
23 -0.21
24 0.21
25 0.62
26 1.00
27 1.34
28 1.62
29 1.83
30 1.96
;
param y0 := 
1 -0.00
2 0.42
3 0.81
4 1.18
5 1.49
6 1.73
7 1.90
8 1.99
9 1.99
10 1.90
11 1.73
12 1.49
13 1.18
14 0.81
15 0.42
16 0.00
17 -0.42
18 -0.81
19 -1.18
20 -1.49
21 -1.73
22 -1.90
23 -1.99
24 -1.99
25 -1.90
26 -1.73
27 -1.49
28 -1.18
29 -0.81
30 -0.42
;
