# Random Circle Problem
param d := 0.05; 
param n := 20; 
param radius := 2.00; 
param v0 := 
1 5.45
2 5.16
3 5.80
4 4.88
5 5.32
6 5.66
7 5.07
8 5.80
9 5.84
10 5.03
11 5.39
12 5.20
13 5.47
14 5.80
15 5.89
16 4.93
17 5.29
18 4.99
19 5.55
20 5.87
;
param cap := 
1 3.17985
2 3.57476
3 4.25339
4 4.54437
5 4.39929
6 4.33773
7 5.33704
8 4.85331
9 5.38611
10 5.71604
11 0.52358
12 0.82484
13 0.62332
14 1.08707
15 1.11338
16 1.74994
17 1.48302
18 1.70418
19 2.06107
20 3.17509
;
param x0 := 
1 2.00
2 1.90
3 1.62
4 1.18
5 0.62
6 0.00
7 -0.62
8 -1.18
9 -1.62
10 -1.90
11 -2.00
12 -1.90
13 -1.62
14 -1.18
15 -0.62
16 -0.00
17 0.62
18 1.18
19 1.62
20 1.90
;
param y0 := 
1 -0.00
2 0.62
3 1.18
4 1.62
5 1.90
6 2.00
7 1.90
8 1.62
9 1.18
10 0.62
11 0.00
12 -0.62
13 -1.18
14 -1.62
15 -1.90
16 -2.00
17 -1.90
18 -1.62
19 -1.18
20 -0.62
;
