# Random Circle Problem
param d := 0.05; 
param n := 20; 
param radius := 2.00; 
param v0 := 
1 5.16
2 5.00
3 5.63
4 4.93
5 5.89
6 5.65
7 5.86
8 5.34
9 5.38
10 5.68
11 5.60
12 5.29
13 5.25
14 5.65
15 5.44
16 5.77
17 5.03
18 5.01
19 5.03
20 5.71
;
param cap := 
1 3.06764
2 3.20493
3 4.25324
4 3.69397
5 4.09678
6 4.38214
7 5.15271
8 5.26991
9 5.24163
10 0.13822
11 0.30398
12 0.41361
13 0.76575
14 0.65810
15 1.48413
16 2.04935
17 1.87168
18 2.17074
19 2.69689
20 2.52168
;
param x0 := 
1 2.00
2 1.90
3 1.62
4 1.18
5 0.62
6 0.00
7 -0.62
8 -1.18
9 -1.62
10 -1.90
11 -2.00
12 -1.90
13 -1.62
14 -1.18
15 -0.62
16 -0.00
17 0.62
18 1.18
19 1.62
20 1.90
;
param y0 := 
1 -0.00
2 0.62
3 1.18
4 1.62
5 1.90
6 2.00
7 1.90
8 1.62
9 1.18
10 0.62
11 0.00
12 -0.62
13 -1.18
14 -1.62
15 -1.90
16 -2.00
17 -1.90
18 -1.62
19 -1.18
20 -0.62
;
