# Random Circle Problem
param d := 0.05; 
param n := 20; 
param radius := 2.00; 
param v0 := 
1 4.90
2 5.85
3 5.39
4 5.75
5 5.24
6 5.00
7 5.60
8 5.16
9 5.08
10 5.60
11 5.00
12 5.83
13 5.73
14 5.56
15 5.14
16 5.66
17 5.74
18 5.20
19 5.54
20 5.29
;
param cap := 
1 3.65048
2 3.92390
3 4.11181
4 3.95338
5 4.36495
6 5.03610
7 4.56690
8 5.20384
9 5.39324
10 6.18190
11 5.78039
12 0.01584
13 0.75115
14 0.46490
15 0.90139
16 1.21024
17 2.08704
18 1.69448
19 2.63623
20 2.90461
;
param x0 := 
1 2.00
2 1.90
3 1.62
4 1.18
5 0.62
6 0.00
7 -0.62
8 -1.18
9 -1.62
10 -1.90
11 -2.00
12 -1.90
13 -1.62
14 -1.18
15 -0.62
16 -0.00
17 0.62
18 1.18
19 1.62
20 1.90
;
param y0 := 
1 -0.00
2 0.62
3 1.18
4 1.62
5 1.90
6 2.00
7 1.90
8 1.62
9 1.18
10 0.62
11 0.00
12 -0.62
13 -1.18
14 -1.62
15 -1.90
16 -2.00
17 -1.90
18 -1.62
19 -1.18
20 -0.62
;
