# Random Circle Problem
param d := 0.05; 
param n := 30; 
param radius := 2.00; 
param v0 := 
1 5.12
2 5.82
3 5.48
4 5.31
5 4.94
6 5.12
7 5.55
8 5.56
9 5.52
10 4.89
11 5.22
12 5.04
13 5.83
14 5.30
15 5.90
16 5.38
17 5.54
18 5.00
19 5.63
20 5.23
21 5.28
22 5.38
23 5.76
24 5.72
25 4.89
26 5.73
27 4.98
28 5.44
29 5.92
30 5.61
;
param cap := 
1 2.82625
2 3.05813
3 3.58271
4 3.42625
5 3.98541
6 3.93782
7 4.82735
8 4.55816
9 4.70480
10 5.03151
11 5.42265
12 5.32146
13 5.48964
14 5.59980
15 5.60255
16 6.16636
17 6.17000
18 6.22155
19 0.85596
20 1.14220
21 1.56336
22 0.96251
23 1.86382
24 1.99248
25 2.04280
26 2.34371
27 2.26184
28 2.49483
29 2.32613
30 2.87321
;
param x0 := 
1 2.00
2 1.96
3 1.83
4 1.62
5 1.34
6 1.00
7 0.62
8 0.21
9 -0.21
10 -0.62
11 -1.00
12 -1.34
13 -1.62
14 -1.83
15 -1.96
16 -2.00
17 -1.96
18 -1.83
19 -1.62
20 -1.34
21 -1.00
22 -0.62
23 -0.21
24 0.21
25 0.62
26 1.00
27 1.34
28 1.62
29 1.83
30 1.96
;
param y0 := 
1 -0.00
2 0.42
3 0.81
4 1.18
5 1.49
6 1.73
7 1.90
8 1.99
9 1.99
10 1.90
11 1.73
12 1.49
13 1.18
14 0.81
15 0.42
16 0.00
17 -0.42
18 -0.81
19 -1.18
20 -1.49
21 -1.73
22 -1.90
23 -1.99
24 -1.99
25 -1.90
26 -1.73
27 -1.49
28 -1.18
29 -0.81
30 -0.42
;
