# Random Circle Problem
param d := 0.05; 
param n := 20; 
param radius := 2.00; 
param v0 := 
1 5.33
2 5.55
3 4.96
4 5.35
5 5.26
6 5.49
7 5.78
8 5.10
9 5.66
10 5.40
11 5.27
12 5.15
13 5.21
14 5.57
15 5.33
16 4.89
17 5.91
18 4.90
19 4.97
20 5.10
;
param cap := 
1 2.88802
2 3.84370
3 3.35599
4 4.22851
5 4.47975
6 4.91269
7 4.87203
8 4.99084
9 5.73016
10 6.01474
11 6.26605
12 0.46118
13 0.83227
14 1.25951
15 1.47439
16 1.88852
17 1.59004
18 2.20980
19 2.52517
20 2.71162
;
param x0 := 
1 2.00
2 1.90
3 1.62
4 1.18
5 0.62
6 0.00
7 -0.62
8 -1.18
9 -1.62
10 -1.90
11 -2.00
12 -1.90
13 -1.62
14 -1.18
15 -0.62
16 -0.00
17 0.62
18 1.18
19 1.62
20 1.90
;
param y0 := 
1 -0.00
2 0.62
3 1.18
4 1.62
5 1.90
6 2.00
7 1.90
8 1.62
9 1.18
10 0.62
11 0.00
12 -0.62
13 -1.18
14 -1.62
15 -1.90
16 -2.00
17 -1.90
18 -1.62
19 -1.18
20 -0.62
;
