# Random Circle Problem
param d := 0.05; 
param n := 30; 
param radius := 2.00; 
param v0 := 
1 5.42
2 5.36
3 5.19
4 5.50
5 5.02
6 5.06
7 5.74
8 5.61
9 4.92
10 5.62
11 5.24
12 5.19
13 5.44
14 5.88
15 5.32
16 5.17
17 5.30
18 5.92
19 5.61
20 5.37
21 5.15
22 5.35
23 5.57
24 5.55
25 4.88
26 5.52
27 5.88
28 5.58
29 5.31
30 5.81
;
param cap := 
1 3.52856
2 3.75891
3 3.75855
4 4.11259
5 4.06310
6 4.50668
7 4.76073
8 4.43812
9 5.28681
10 4.74163
11 5.50092
12 5.82403
13 5.22561
14 5.69595
15 5.96132
16 0.13447
17 0.70674
18 0.23286
19 0.84623
20 1.01379
21 0.63322
22 1.69967
23 1.83284
24 1.39179
25 1.94711
26 2.57691
27 1.88580
28 2.31162
29 3.14594
30 3.18663
;
param x0 := 
1 2.00
2 1.96
3 1.83
4 1.62
5 1.34
6 1.00
7 0.62
8 0.21
9 -0.21
10 -0.62
11 -1.00
12 -1.34
13 -1.62
14 -1.83
15 -1.96
16 -2.00
17 -1.96
18 -1.83
19 -1.62
20 -1.34
21 -1.00
22 -0.62
23 -0.21
24 0.21
25 0.62
26 1.00
27 1.34
28 1.62
29 1.83
30 1.96
;
param y0 := 
1 -0.00
2 0.42
3 0.81
4 1.18
5 1.49
6 1.73
7 1.90
8 1.99
9 1.99
10 1.90
11 1.73
12 1.49
13 1.18
14 0.81
15 0.42
16 0.00
17 -0.42
18 -0.81
19 -1.18
20 -1.49
21 -1.73
22 -1.90
23 -1.99
24 -1.99
25 -1.90
26 -1.73
27 -1.49
28 -1.18
29 -0.81
30 -0.42
;
