# Random Circle Problem
param d := 0.05; 
param n := 40; 
param radius := 2.00; 
param v0 := 
1 5.76
2 5.78
3 5.13
4 5.92
5 5.76
6 5.46
7 5.75
8 5.00
9 5.37
10 4.98
11 5.94
12 5.07
13 5.19
14 5.79
15 5.84
16 5.34
17 5.01
18 5.20
19 5.14
20 5.20
21 5.01
22 5.25
23 5.69
24 5.31
25 5.59
26 5.36
27 5.33
28 5.05
29 5.20
30 4.91
31 5.45
32 4.94
33 5.75
34 5.71
35 5.70
36 5.56
37 5.78
38 5.78
39 5.34
40 5.55
;
param cap := 
1 3.26870
2 3.06880
3 3.77973
4 3.93026
5 3.29073
6 3.87545
7 3.59319
8 4.68755
9 4.69405
10 4.63845
11 4.59331
12 4.53990
13 5.18232
14 4.95834
15 5.06600
16 5.68636
17 5.71948
18 0.01631
19 0.05288
20 0.08615
21 0.19324
22 0.35191
23 0.08926
24 0.78829
25 0.95790
26 1.26435
27 0.73209
28 1.49084
29 0.97472
30 0.93396
31 2.00152
32 1.57326
33 2.05301
34 2.24714
35 1.70472
36 2.01930
37 2.34889
38 2.89837
39 2.51126
40 3.17481
;
param x0 := 
1 2.00
2 1.98
3 1.90
4 1.78
5 1.62
6 1.41
7 1.18
8 0.91
9 0.62
10 0.31
11 0.00
12 -0.31
13 -0.62
14 -0.91
15 -1.18
16 -1.41
17 -1.62
18 -1.78
19 -1.90
20 -1.98
21 -2.00
22 -1.98
23 -1.90
24 -1.78
25 -1.62
26 -1.41
27 -1.18
28 -0.91
29 -0.62
30 -0.31
31 -0.00
32 0.31
33 0.62
34 0.91
35 1.18
36 1.41
37 1.62
38 1.78
39 1.90
40 1.98
;
param y0 := 
1 -0.00
2 0.31
3 0.62
4 0.91
5 1.18
6 1.41
7 1.62
8 1.78
9 1.90
10 1.98
11 2.00
12 1.98
13 1.90
14 1.78
15 1.62
16 1.41
17 1.18
18 0.91
19 0.62
20 0.31
21 0.00
22 -0.31
23 -0.62
24 -0.91
25 -1.18
26 -1.41
27 -1.62
28 -1.78
29 -1.90
30 -1.98
31 -2.00
32 -1.98
33 -1.90
34 -1.78
35 -1.62
36 -1.41
37 -1.18
38 -0.91
39 -0.62
40 -0.31
;
