#Grid Problem
param d := 0.05; 
param n := 16; 
param radius := 2.00; 
param v0 := 
1 5.00
2 5.00
3 5.00
4 5.00
5 5.00
6 5.00
7 5.00
8 5.00
9 5.00
10 5.00
11 5.00
12 5.00
13 5.00
14 5.00
15 5.00
16 5.00
;
param cap := 
1 3.14159
2 3.14159
3 3.14159
4 3.14159
5 4.71239
6 4.71239
7 4.71239
8 4.71239
9 3.14159
10 3.14159
11 3.14159
12 3.14159
13 4.71239
14 4.71239
15 4.71239
16 4.71239
;
param x0 := 
1 2.00000
2 1.85000
3 1.70000
4 1.55000
5 0.00000
6 0.00000
7 0.00000
8 0.00000
9 2.09000
10 1.94000
11 1.79000
12 1.64000
13 0.20000
14 0.20000
15 0.20000
16 0.20000
;
param y0 := 
1 0.00000
2 0.00000
3 0.00000
4 0.00000
5 2.00000
6 1.85000
7 1.70000
8 1.55000
9 0.18000
10 0.18000
11 0.18000
12 0.18000
13 2.12000
14 1.97000
15 1.82000
16 1.67000
;
