# Circle Problem
param d := 0.05; 
param n := 17; 
param radius := 2.00; 
param v0 := 
1 5.00
2 5.00
3 5.00
4 5.00
5 5.00
6 5.00
7 5.00
8 5.00
9 5.00
10 5.00
11 5.00
12 5.00
13 5.00
14 5.00
15 5.00
16 5.00
17 5.00
;
param cap := 
1 3.14159
2 3.51119
3 3.88079
4 4.25039
5 4.61999
6 4.98959
7 5.35919
8 5.72879
9 6.09839
10 0.18480
11 0.55440
12 0.92400
13 1.29360
14 1.66320
15 2.03280
16 2.40239
17 2.77199
;
param x0 := 
1 2.00
2 1.86
3 1.48
4 0.89
5 0.18
6 -0.55
7 -1.21
8 -1.70
9 -1.97
10 -1.97
11 -1.70
12 -1.21
13 -0.55
14 0.18
15 0.89
16 1.48
17 1.86
;
param y0 := 
1 -0.00
2 0.72
3 1.35
4 1.79
5 1.99
6 1.92
7 1.60
8 1.05
9 0.37
10 -0.37
11 -1.05
12 -1.60
13 -1.92
14 -1.99
15 -1.79
16 -1.35
17 -0.72
;
