# Circle Problem
param d := 0.05; 
param n := 16; 
param radius := 2.00; 
param v0 := 
1 5.00
2 5.00
3 5.00
4 5.00
5 5.00
6 5.00
7 5.00
8 5.00
9 5.00
10 5.00
11 5.00
12 5.00
13 5.00
14 5.00
15 5.00
16 5.00
;
param cap := 
1 3.14159
2 3.53429
3 3.92699
4 4.31969
5 4.71239
6 5.10509
7 5.49779
8 5.89049
9 0.00000
10 0.39270
11 0.78540
12 1.17810
13 1.57080
14 1.96350
15 2.35619
16 2.74889
;
param x0 := 
1 2.00
2 1.85
3 1.41
4 0.77
5 0.00
6 -0.77
7 -1.41
8 -1.85
9 -2.00
10 -1.85
11 -1.41
12 -0.77
13 -0.00
14 0.77
15 1.41
16 1.85
;
param y0 := 
1 -0.00
2 0.77
3 1.41
4 1.85
5 2.00
6 1.85
7 1.41
8 0.77
9 0.00
10 -0.77
11 -1.41
12 -1.85
13 -2.00
14 -1.85
15 -1.41
16 -0.77
;
