# Circle Problem
param d := 0.05; 
param n := 19; 
param radius := 2.00; 
param v0 := 
1 5.00
2 5.00
3 5.00
4 5.00
5 5.00
6 5.00
7 5.00
8 5.00
9 5.00
10 5.00
11 5.00
12 5.00
13 5.00
14 5.00
15 5.00
16 5.00
17 5.00
18 5.00
19 5.00
;
param cap := 
1 3.14159
2 3.47229
3 3.80298
4 4.13367
5 4.46437
6 4.79506
7 5.12576
8 5.45645
9 5.78714
10 6.11784
11 0.16535
12 0.49604
13 0.82673
14 1.15743
15 1.48812
16 1.81882
17 2.14951
18 2.48020
19 2.81090
;
param x0 := 
1 2.00
2 1.89
3 1.58
4 1.09
5 0.49
6 -0.17
7 -0.80
8 -1.35
9 -1.76
10 -1.97
11 -1.97
12 -1.76
13 -1.35
14 -0.80
15 -0.17
16 0.49
17 1.09
18 1.58
19 1.89
;
param y0 := 
1 -0.00
2 0.65
3 1.23
4 1.67
5 1.94
6 1.99
7 1.83
8 1.47
9 0.95
10 0.33
11 -0.33
12 -0.95
13 -1.47
14 -1.83
15 -1.99
16 -1.94
17 -1.67
18 -1.23
19 -0.65
;
