# Random Circle Problem;
param radius := 2;
param nf := 5;
param n := 150;
param d := 0.05;
param v0 := 
1	4.00
2	4.06
3	4.01
4	3.95
5	4.10
6	4.06
7	3.95
8	4.01
9	3.96
10	3.92
11	3.96
12	4.08
13	3.95
14	3.93
15	4.05
16	3.96
17	3.99
18	3.90
19	4.10
20	4.00
21	4.05
22	3.95
23	3.96
24	4.08
25	4.07
26	4.01
27	3.94
28	4.02
29	3.93
30	4.10
31	4.03
32	4.03
33	4.03
34	3.90
35	3.90
36	3.94
37	4.05
38	3.95
39	3.91
40	3.98
41	3.97
42	4.05
43	4.09
44	3.96
45	3.96
46	3.96
47	3.93
48	4.02
49	4.08
50	4.05
51	3.99
52	3.97
53	3.91
54	3.93
55	4.02
56	3.99
57	4.07
58	4.09
59	3.93
60	3.93
61	3.96
62	3.98
63	4.00
64	4.05
65	4.09
66	3.92
67	4.05
68	3.96
69	3.91
70	4.07
71	4.04
72	3.94
73	4.00
74	4.02
75	4.08
76	4.09
77	4.05
78	4.04
79	3.94
80	4.09
81	3.98
82	4.10
83	3.96
84	4.05
85	3.97
86	4.07
87	3.91
88	4.00
89	4.01
90	4.09
91	3.94
92	4.05
93	3.96
94	3.99
95	4.08
96	4.01
97	4.05
98	3.98
99	4.08
100	3.97
101	4.00
102	4.03
103	3.99
104	4.04
105	3.96
106	4.07
107	4.05
108	3.92
109	3.94
110	4.08
111	4.00
112	3.94
113	3.90
114	3.95
115	4.03
116	3.92
117	3.96
118	3.96
119	3.98
120	3.91
121	4.09
122	4.08
123	4.02
124	4.09
125	3.95
126	4.08
127	3.95
128	3.91
129	4.02
130	4.02
131	3.91
132	4.06
133	4.01
134	4.09
135	4.02
136	4.10
137	4.09
138	4.08
139	4.08
140	3.94
141	4.06
142	4.01
143	3.99
144	4.02
145	3.96
146	3.95
147	4.06
148	4.03
149	4.04
150	4.01
;
param cap := 
1	3.21
2	2.78
3	3.67
4	3.46
5	3.35
6	3.11
7	3.38
8	3.63
9	3.65
10	3.80
11	4.08
12	3.42
13	3.16
14	3.90
15	4.15
16	3.42
17	3.38
18	3.91
19	4.25
20	4.39
21	3.46
22	3.58
23	3.63
24	4.28
25	4.41
26	4.54
27	3.89
28	3.93
29	4.18
30	4.77
31	4.35
32	4.60
33	4.34
34	4.40
35	4.62
36	4.20
37	4.16
38	4.96
39	4.32
40	4.95
41	5.09
42	5.14
43	5.20
44	5.29
45	4.54
46	5.38
47	4.79
48	5.44
49	4.71
50	5.28
51	5.72
52	5.56
53	5.43
54	5.86
55	5.56
56	5.86
57	5.37
58	5.78
59	5.29
60	5.97
61	5.75
62	6.13
63	5.46
64	5.46
65	5.60
66	5.47
67	5.71
68	5.42
69	0.04
70	6.12
71	5.84
72	5.71
73	5.86
74	0.40
75	0.02
76	0.32
77	0.02
78	0.18
79	0.61
80	0.38
81	0.10
82	6.28
83	6.13
84	0.70
85	6.19
86	0.40
87	0.38
88	0.61
89	0.32
90	1.05
91	0.37
92	0.82
93	0.90
94	0.51
95	0.79
96	0.47
97	0.79
98	0.73
99	0.74
100	0.49
101	1.26
102	1.44
103	1.43
104	0.88
105	1.24
106	1.06
107	1.05
108	1.34
109	1.68
110	1.43
111	1.04
112	1.02
113	1.28
114	1.51
115	1.88
116	1.89
117	1.71
118	1.47
119	1.80
120	1.72
121	2.31
122	2.26
123	1.46
124	2.08
125	2.27
126	2.31
127	2.40
128	1.75
129	2.28
130	2.37
131	2.76
132	2.29
133	1.99
134	2.64
135	2.53
136	2.38
137	2.59
138	2.23
139	2.56
140	2.86
141	2.70
142	2.88
143	2.45
144	3.18
145	3.32
146	2.93
147	3.01
148	2.93
149	2.97
150	3.16
;
param l0 := 
1	2
2	3
3	3
4	2
5	1
6	3
7	2
8	5
9	5
10	1
11	4
12	2
13	5
14	2
15	2
16	2
17	1
18	1
19	3
20	3
21	3
22	3
23	4
24	3
25	2
26	2
27	3
28	5
29	2
30	3
31	4
32	4
33	5
34	1
35	5
36	2
37	1
38	1
39	1
40	3
41	4
42	1
43	1
44	3
45	5
46	3
47	2
48	1
49	3
50	1
51	4
52	1
53	5
54	5
55	3
56	2
57	4
58	1
59	1
60	3
61	5
62	4
63	5
64	3
65	5
66	3
67	5
68	2
69	2
70	1
71	3
72	5
73	4
74	4
75	5
76	5
77	3
78	3
79	1
80	4
81	2
82	1
83	2
84	3
85	3
86	5
87	2
88	2
89	4
90	2
91	1
92	2
93	2
94	2
95	2
96	3
97	2
98	2
99	5
100	4
101	4
102	1
103	3
104	4
105	5
106	3
107	5
108	1
109	1
110	1
111	3
112	2
113	3
114	5
115	4
116	3
117	5
118	1
119	1
120	1
121	2
122	4
123	2
124	4
125	4
126	4
127	3
128	5
129	2
130	4
131	3
132	5
133	5
134	5
135	2
136	3
137	3
138	4
139	5
140	3
141	4
142	4
143	4
144	2
145	5
146	4
147	1
148	1
149	1
150	3
;
