# Random Circle Problem;
param radius := 2;
param nf := 5;
param n := 50;
param d := 0.05;
param v0 := 
1	3.91
2	4.02
3	4.02
4	4.04
5	3.96
6	3.95
7	4.07
8	3.91
9	4.06
10	4.02
11	4.00
12	3.93
13	4.06
14	4.08
15	3.97
16	3.96
17	4.08
18	3.92
19	4.06
20	3.94
21	4.02
22	3.95
23	4.00
24	3.99
25	4.05
26	3.92
27	4.01
28	3.97
29	3.97
30	4.03
31	3.90
32	4.00
33	4.04
34	4.04
35	3.98
36	3.91
37	3.99
38	4.05
39	3.92
40	3.96
41	4.02
42	3.92
43	3.94
44	3.96
45	4.10
46	3.90
47	4.08
48	4.00
49	3.95
50	3.94
;
param cap := 
1	2.90
2	3.16
3	2.92
4	3.16
5	3.33
6	3.59
7	3.81
8	3.80
9	4.37
10	4.09
11	4.13
12	4.52
13	5.05
14	4.92
15	4.61
16	5.24
17	4.67
18	4.98
19	5.24
20	5.20
21	5.26
22	5.92
23	0.05
24	0.22
25	0.13
26	5.92
27	0.46
28	6.10
29	0.39
30	0.96
31	0.56
32	0.24
33	0.78
34	0.75
35	1.17
36	1.06
37	1.66
38	1.04
39	1.53
40	1.36
41	1.61
42	1.88
43	2.11
44	2.20
45	2.78
46	2.07
47	2.96
48	2.68
49	3.28
50	3.35
;
param l0 := 
1	5
2	5
3	2
4	4
5	4
6	3
7	3
8	4
9	2
10	3
11	3
12	5
13	3
14	3
15	2
16	4
17	4
18	3
19	2
20	5
21	1
22	5
23	2
24	1
25	4
26	2
27	1
28	5
29	5
30	4
31	4
32	2
33	3
34	2
35	5
36	1
37	3
38	1
39	4
40	2
41	4
42	3
43	1
44	2
45	4
46	5
47	2
48	1
49	2
50	1
;
