# Random Circle Problem;
param radius := 2;
param nf := 3;
param n := 50;
param d := 0.05;
param v0 := 
1	4.09
2	3.98
3	3.93
4	3.94
5	3.93
6	4.06
7	4.03
8	3.98
9	4.07
10	4.08
11	4.08
12	3.97
13	4.08
14	3.99
15	4.08
16	3.99
17	3.97
18	3.94
19	3.93
20	4.07
21	3.94
22	3.90
23	3.92
24	3.97
25	3.94
26	3.96
27	4.07
28	4.06
29	3.91
30	4.04
31	3.96
32	3.97
33	3.91
34	3.93
35	3.92
36	4.00
37	3.97
38	4.04
39	3.98
40	4.00
41	3.91
42	3.90
43	4.07
44	3.99
45	3.96
46	4.08
47	3.90
48	3.95
49	3.96
50	4.04
;
param cap := 
1	3.09
2	2.95
3	2.88
4	3.45
5	3.99
6	3.78
7	3.89
8	3.97
9	3.80
10	4.31
11	4.71
12	4.69
13	4.33
14	5.13
15	5.36
16	5.16
17	5.62
18	4.79
19	5.47
20	5.43
21	5.84
22	5.64
23	0.00
24	5.53
25	0.24
26	0.14
27	5.95
28	0.55
29	0.23
30	0.79
31	1.06
32	0.30
33	1.25
34	0.82
35	1.44
36	0.96
37	1.85
38	1.31
39	2.12
40	1.29
41	2.32
42	1.91
43	1.99
44	2.61
45	2.90
46	2.13
47	2.27
48	2.88
49	3.13
50	2.58
;
param l0 := 
1	1
2	3
3	1
4	2
5	1
6	1
7	1
8	3
9	2
10	1
11	1
12	1
13	2
14	1
15	1
16	1
17	3
18	1
19	1
20	2
21	2
22	3
23	3
24	3
25	1
26	1
27	1
28	2
29	2
30	2
31	2
32	3
33	1
34	1
35	2
36	2
37	3
38	1
39	2
40	3
41	1
42	1
43	3
44	3
45	2
46	1
47	3
48	2
49	1
50	2
;
