# Random Circle Problem;
param radius := 2;
param nf := 3;
param n := 150;
param d := 0.05;
param v0 := 
1	3.98
2	4.07
3	3.93
4	4.00
5	3.97
6	3.95
7	4.00
8	4.09
9	3.91
10	3.92
11	4.04
12	3.95
13	3.97
14	3.98
15	3.99
16	4.04
17	4.03
18	4.04
19	3.99
20	3.94
21	3.99
22	3.94
23	4.02
24	4.10
25	3.93
26	4.10
27	3.95
28	3.97
29	4.05
30	3.96
31	3.96
32	3.99
33	3.97
34	4.08
35	4.08
36	3.96
37	3.98
38	4.02
39	4.08
40	4.09
41	3.92
42	4.03
43	4.02
44	3.92
45	4.01
46	4.02
47	4.08
48	3.99
49	4.05
50	3.97
51	4.04
52	3.96
53	4.08
54	4.08
55	3.98
56	3.98
57	3.91
58	4.08
59	4.10
60	4.00
61	3.99
62	3.94
63	4.07
64	3.92
65	3.91
66	3.92
67	3.91
68	3.99
69	4.06
70	3.99
71	4.08
72	4.08
73	3.95
74	3.91
75	4.01
76	4.08
77	4.02
78	3.91
79	3.98
80	3.98
81	4.04
82	3.97
83	4.02
84	4.09
85	3.96
86	4.00
87	3.95
88	3.90
89	4.07
90	3.97
91	4.03
92	3.95
93	3.91
94	3.92
95	3.99
96	3.96
97	4.07
98	4.01
99	3.93
100	3.94
101	4.04
102	3.90
103	4.08
104	4.08
105	3.91
106	3.93
107	4.01
108	3.97
109	3.96
110	4.06
111	4.00
112	3.96
113	3.98
114	4.07
115	4.00
116	4.01
117	4.08
118	3.92
119	3.97
120	3.91
121	3.94
122	3.96
123	4.09
124	4.08
125	3.97
126	3.96
127	4.05
128	3.92
129	4.00
130	4.07
131	4.02
132	4.06
133	4.10
134	3.91
135	4.06
136	4.04
137	3.92
138	4.02
139	3.99
140	4.01
141	3.96
142	3.95
143	4.05
144	3.96
145	3.93
146	4.06
147	4.08
148	4.07
149	4.09
150	4.01
;
param cap := 
1	3.01
2	3.10
3	3.47
4	3.05
5	3.23
6	3.68
7	3.52
8	3.66
9	3.42
10	3.21
11	3.86
12	3.72
13	3.17
14	3.65
15	3.98
16	4.06
17	3.34
18	3.83
19	3.48
20	3.56
21	4.26
22	3.97
23	3.89
24	4.24
25	4.12
26	4.40
27	4.50
28	4.41
29	4.15
30	3.88
31	4.00
32	3.98
33	3.97
34	4.35
35	4.69
36	4.25
37	4.36
38	4.58
39	5.15
40	4.63
41	4.76
42	4.43
43	4.72
44	4.71
45	5.02
46	4.57
47	4.55
48	4.86
49	4.64
50	5.40
51	5.20
52	5.25
53	5.37
54	5.85
55	5.66
56	5.65
57	5.25
58	6.03
59	5.35
60	5.27
61	5.81
62	5.41
63	6.13
64	5.97
65	5.69
66	6.18
67	6.15
68	0.12
69	6.00
70	6.01
71	0.13
72	5.85
73	0.33
74	5.71
75	5.95
76	5.96
77	5.97
78	0.06
79	0.22
80	6.08
81	0.54
82	0.40
83	0.82
84	0.37
85	0.48
86	0.82
87	0.85
88	0.94
89	1.01
90	0.75
91	1.10
92	0.52
93	1.09
94	0.32
95	0.47
96	0.66
97	1.04
98	0.63
99	0.91
100	0.91
101	1.41
102	1.49
103	1.31
104	1.35
105	1.68
106	1.42
107	1.44
108	0.93
109	1.33
110	1.58
111	1.16
112	1.27
113	1.04
114	1.43
115	1.46
116	1.25
117	1.46
118	1.67
119	1.62
120	2.14
121	1.91
122	1.40
123	2.40
124	2.34
125	1.53
126	2.57
127	2.30
128	1.97
129	2.23
130	2.06
131	1.95
132	2.17
133	1.92
134	2.59
135	2.82
136	2.36
137	2.66
138	2.16
139	2.57
140	2.70
141	3.10
142	2.35
143	2.91
144	2.80
145	3.41
146	2.76
147	2.91
148	3.36
149	2.76
150	2.93
;
param l0 := 
1	1
2	2
3	3
4	1
5	2
6	1
7	3
8	1
9	2
10	1
11	2
12	2
13	3
14	3
15	1
16	2
17	3
18	1
19	3
20	2
21	3
22	2
23	2
24	1
25	3
26	1
27	2
28	3
29	2
30	1
31	2
32	2
33	2
34	1
35	2
36	1
37	2
38	3
39	3
40	3
41	3
42	3
43	2
44	2
45	2
46	1
47	2
48	2
49	2
50	2
51	1
52	2
53	3
54	3
55	3
56	2
57	2
58	1
59	3
60	1
61	1
62	2
63	2
64	2
65	2
66	3
67	1
68	3
69	3
70	1
71	2
72	3
73	3
74	2
75	2
76	3
77	2
78	1
79	3
80	3
81	2
82	3
83	3
84	1
85	3
86	3
87	1
88	2
89	1
90	2
91	1
92	1
93	1
94	2
95	2
96	2
97	2
98	3
99	1
100	2
101	2
102	1
103	3
104	3
105	1
106	3
107	2
108	2
109	1
110	1
111	3
112	2
113	2
114	3
115	1
116	3
117	2
118	1
119	1
120	1
121	2
122	2
123	3
124	1
125	1
126	2
127	1
128	3
129	3
130	2
131	2
132	2
133	2
134	3
135	2
136	2
137	2
138	1
139	2
140	2
141	3
142	3
143	1
144	1
145	2
146	1
147	2
148	3
149	3
150	1
;
