# Random Circle Problem;
param radius := 2;
param nf := 3;
param n := 50;
param d := 0.05;
param v0 := 
1	4.08
2	4.07
3	4.00
4	3.99
5	3.96
6	3.99
7	4.00
8	3.96
9	4.03
10	4.05
11	3.92
12	3.94
13	4.00
14	3.92
15	4.01
16	4.02
17	3.93
18	3.94
19	3.93
20	4.01
21	4.02
22	3.95
23	3.93
24	3.98
25	3.92
26	4.05
27	3.99
28	3.93
29	4.08
30	3.99
31	4.01
32	4.06
33	4.06
34	4.09
35	3.95
36	4.08
37	4.09
38	3.99
39	3.97
40	4.00
41	4.08
42	3.93
43	3.93
44	3.96
45	4.03
46	4.08
47	4.08
48	4.09
49	3.98
50	3.90
;
param cap := 
1	3.24
2	3.47
3	2.95
4	3.74
5	3.20
6	3.76
7	3.56
8	4.06
9	3.91
10	3.76
11	4.21
12	4.27
13	4.27
14	5.07
15	4.39
16	5.03
17	5.20
18	4.78
19	5.48
20	5.39
21	5.83
22	5.73
23	5.62
24	6.27
25	0.22
26	6.25
27	0.35
28	0.76
29	6.16
30	0.15
31	0.49
32	0.28
33	1.19
34	1.35
35	0.90
36	0.76
37	1.84
38	1.56
39	1.78
40	1.83
41	1.93
42	2.42
43	2.40
44	1.96
45	2.51
46	2.61
47	2.56
48	2.51
49	2.92
50	2.97
;
param l0 := 
1	3
2	2
3	1
4	3
5	3
6	1
7	3
8	3
9	1
10	1
11	1
12	1
13	1
14	2
15	1
16	1
17	2
18	2
19	1
20	3
21	3
22	3
23	3
24	2
25	1
26	2
27	2
28	2
29	3
30	1
31	1
32	2
33	2
34	3
35	2
36	3
37	1
38	2
39	1
40	2
41	3
42	3
43	1
44	3
45	1
46	1
47	2
48	2
49	2
50	3
;
