# Random Circle Problem;
param radius := 2;
param nf := 3;
param n := 50;
param d := 0.05;
param v0 := 
1	4.00
2	4.06
3	4.04
4	4.07
5	3.96
6	3.94
7	4.05
8	3.92
9	4.00
10	3.98
11	3.98
12	4.03
13	3.90
14	4.09
15	3.96
16	3.92
17	4.00
18	4.02
19	4.04
20	4.09
21	4.09
22	3.92
23	4.08
24	3.95
25	4.06
26	4.05
27	3.96
28	4.10
29	3.94
30	4.10
31	3.98
32	3.95
33	4.03
34	4.08
35	4.03
36	4.00
37	4.02
38	4.05
39	4.08
40	4.02
41	3.96
42	3.96
43	3.96
44	4.04
45	4.01
46	4.04
47	3.99
48	4.02
49	3.95
50	3.99
;
param cap := 
1	2.74
2	3.13
3	3.15
4	3.45
5	3.74
6	3.78
7	3.94
8	3.60
9	4.53
10	4.55
11	4.52
12	5.04
13	4.49
14	4.38
15	4.64
16	4.62
17	5.57
18	5.79
19	5.22
20	6.05
21	5.40
22	5.82
23	6.28
24	5.76
25	0.00
26	6.03
27	0.62
28	6.09
29	0.65
30	1.01
31	0.97
32	0.87
33	0.69
34	0.71
35	1.23
36	1.54
37	1.14
38	1.33
39	1.84
40	2.14
41	1.83
42	1.95
43	2.01
44	2.69
45	2.80
46	2.57
47	2.67
48	3.25
49	3.19
50	3.00
;
param l0 := 
1	2
2	3
3	1
4	1
5	3
6	3
7	1
8	2
9	3
10	3
11	1
12	2
13	2
14	3
15	3
16	1
17	1
18	2
19	2
20	1
21	1
22	2
23	2
24	2
25	2
26	2
27	2
28	3
29	2
30	1
31	3
32	1
33	1
34	2
35	2
36	1
37	1
38	3
39	3
40	3
41	2
42	3
43	3
44	1
45	1
46	2
47	1
48	1
49	3
50	2
;
